Datetime;Latitude;Longitude;Altitude;Distance;HeartRate;Speed;Cadence;Watts
2020-10-10 10:56:06+00:00;61.48890841752291;23.77046258188784;87.19999694824219;11655.16015625;182;3.6019999980926514;None;None
2020-10-10 10:56:07+00:00;61.48887966759503;23.77043458633125;87.0;11658.6904296875;184;3.6019999980926514;None;None
2020-10-10 10:56:08+00:00;61.4888518396765;23.770407680422068;87.19999694824219;11662.099609375;183;3.6019999980926514;None;None
2020-10-10 10:56:09+00:00;61.48882049135864;23.770377337932587;87.19999694824219;11665.9404296875;183;3.6019999980926514;None;None
2020-10-10 10:56:10+00:00;61.48879190906882;23.770352192223072;87.0;11669.3896484375;183;3.6019999980926514;None;None
2020-10-10 10:56:11+00:00;61.4887638296932;23.770331405103207;87.0;11672.7001953125;183;3.6019999980926514;None;None
2020-10-10 10:56:12+00:00;61.48873365484178;23.77030525356531;87.0;11676.33984375;184;3.6019999980926514;None;None
2020-10-10 10:56:13+00:00;61.488704485818744;23.770278012380004;87.19999694824219;11679.8896484375;183;3.6019999980926514;None;None
2020-10-10 10:56:14+00:00;61.48867263458669;23.77025001682341;87.19999694824219;11683.73046875;183;3.6019999980926514;None;None
2020-10-10 10:56:15+00:00;61.48864178918302;23.77021967433393;87.19999694824219;11687.5302734375;182;3.6019999980926514;None;None
2020-10-10 10:56:16+00:00;61.488611698150635;23.770189750939608;87.4000015258789;11691.25;183;3.6019999980926514;None;None
2020-10-10 10:56:17+00:00;61.48858118802309;23.77015672624111;87.4000015258789;11695.0595703125;183;3.6019999980926514;None;None
2020-10-10 10:56:18+00:00;61.48855143226683;23.770127641037107;87.4000015258789;11698.7197265625;183;3.6019999980926514;None;None
2020-10-10 10:56:19+00:00;61.48852410726249;23.7700969632715;87.19999694824219;11702.169921875;183;3.6019999980926514;None;None
2020-10-10 10:56:20+00:00;61.48849661462009;23.770054802298546;87.0;11705.9697265625;183;3.6019999980926514;None;None
